DATE,TIME,URL,KEYWORDS,TITLE
20200828,224504,https://www.nbcnews.com/news/nbcblk/black-panther-star-chadwick-boseman-dies-after-battle-cancer-n1238778,"['star', 'died', 'weekday', 'social', 'spoken', 'panther', 'battle', 'statement', 'boseman', 'shock', 'chadwick', 'special', 'cancer', 'family', 'told', 'black', 'dies']",'Black Panther' star Chadwick Boseman dies after battle with cancer
20200828,224504,https://www.nydailynews.com/entertainment/ny-chadwick-boseman-died-20200829-dplb4dkbzzgvnii2apmed4x3n4-story.html#nt=trendingbar,"['true', 'persevered', 'immeasurable', '43', 'panther', 'read', 'grief', 'films', 'boseman', 'chadwick', 'actor', 'passing', 'love', 'dead', 'black', 'fighter']",‘Black Panther’ actor Chadwick Boseman dead at 43
20200828,224504,https://www.nydailynews.com/new-york/nyc-crime/ny-manhattan-times-square-spear-man-20200829-xihi5knxjnf3rmr5ojr7ujb3ze-story.html,"['puncture', 'teens', 'way', 'square', 'forehead', 'times', 'used', 'seventh', 'tires', 'spear', 'man', 'rode', 'spearswinging', 'cuts', 'saw', 'vehicle']",Spear-swinging man cuts teen’s forehead in Times Square
20200828,224504,https://www.politico.com/news/2020/08/28/hurricane-laura-louisiana-coast-404787,"['louisiana', 'water', 'roof', 'charles', 'begins', 'storm', 'residents', 'coastline', 'homes', 'lake', 'recovery', 'theres', 'laura', 'power']",Louisiana coastline begins recovery from Laura
20200828,224504,http://in.reuters.com/article/japan-politics-abe-factbox/international-reaction-to-resignation-of-japans-pm-abe-idINKBN25O138?il=0,"['international', 'reaction', 'resignation', 'president', 'trade', 'japan', 'japans', 'abe', 'shinzo', 'relationship', 'relations', 'minister', 'prime', 'world']",International reaction to resignation of Japan's PM Abe
20200828,224504,http://in.reuters.com/article/japan-politics-abe/ailing-abe-quits-as-japan-pm-as-covid-19-slams-economy-key-goals-unmet-idINKBN25N19I?il=0,"['resignation', 'goals', 'key', 'prime', 'ailing', 'covid19', 'slams', 'japans', 'abe', 'economy', 'conference', 'party', 'quits', 'term', 'japan', 'minister', 'unmet', 'abes', 'tokyo']","Ailing Abe quits as Japan PM as COVID-19 slams economy, key goals unmet"
20200828,224504,http://in.reuters.com/article/global-race-usa-un/u-n-rights-office-says-blake-shooting-was-excessive-idINKBN25O1W1?il=0,"['used', 'states', 'office', 'blake', 'shooting', 'rights', 'force', 'wisconsin', 'jacob', 'excessive', 'saying']","U.N. rights office says Blake shooting was ""excessive"""
20200828,224504,http://in.reuters.com/article/health-coronavirus-usa-meadows/white-house-suggests-1-3-trillion-coronavirus-aid-bill-pelosi-says-not-enough-idINKBN25P04Y,"['trillion', 'pelosi', 'president', 'trump', 'willing', 'bill', '13', 'talks', 'house', 'suggests', 'stimulus', 'coronavirus', 'white', 'meadows', 'aid']",White House suggests $1.3 trillion coronavirus aid bill; Pelosi says not enough
20200828,224504,http://in.reuters.com/article/health-coronavirus-china-wuhan/chinas-wuhan-says-all-schools-to-reopen-on-tuesday-idINKBN25P051,"['wuhan', 'local', 'school', 'masks', 'disease', 'reopen', 'students', 'returning', 'chinas', 'schools', 'coronavirus', 'city', 'covid19']",China's Wuhan says all schools to reopen on Tuesday
20200828,224504,http://ca.reuters.com/video/2020/08/28/nolans-tenet-tests-fans-appetite-for-cin?videoId=718070027&newsChannel=entertainmentNews,"['tenet', 'industry', 'watching', 'fans', 'nolans', 'cinema', 'tests', 'appetite', 'reports', 'nolan', 'released', 'performs', 'warner', 'thriller']","Nolan's ""Tenet"" tests fans' appetite for cinema"
20200828,224504,http://widerimage.reuters.com/story/chiaturas-crumbling-cable-cars,"['symbol', 'times', 'built', 'car', 'crumbling', 'chiaturas', 'meters', 'cars', 'long', 'soviet', 'today', 'cable']",Chiatura's crumbling cable cars
20200828,224504,https://www.yahoo.com/news/black-panther-star-chadwick-boseman-020757358.html,"['star', 'died', 'los', '43', 'panther', 'marvel', 'boseman', 'tchalla', 'chadwick', 'actor', 'robinson', 'cancer', 'family', 'black', 'dies']",'Black Panther' star Chadwick Boseman dies of cancer at 43
20200828,224504,https://www.yahoo.com/news/ivanka-trump-rnc-speech-republican-convention-warrior-dad-legos-024854435.html,"['president', 'washington', 'trump', 'convention', 'addresses', 'trumps', 'republican', 'rnc', 'love', 'father', 'house', 'real', 'white', 'ivanka']",Ivanka Trump addresses father at RNC: ‘I love you for being real’
20200828,224504,https://www.yahoo.com/news/brian-kilmeade-wonders-why-biden-152055547.html,"['president', 'biden', 'trump', 'federal', 'wonders', 'kilmeade', 'speech', 'republican', 'joe', 'house', 'campaign', 'brian', 'white']",Brian Kilmeade wonders why Biden can campaign from his house but 'not the president'
20200828,224504,https://www.yahoo.com/news/trump-campaign-hampshire-convention-speech-100322899.html,"['injustice', 'hampshire', 'biden', 'trump', 'president', 'racial', 'speech', 'protesters', 'rally', 'theyre', 'knocks', 'including', 'republican']",Trump knocks protesters against racial injustice during New Hampshire rally
20200828,224504,https://www.yahoo.com/news/gop-seeks-soften-trumps-edges-100018459.html,"['donald', 'focused', 'sought', 'vilifying', 'biden', 'voters', 'trump', 'trumps', 'winning', 'suburban', 'president', 'women', 'soften', 'speech', 'gop', 'edges', 'house', 'convention', 'white']",The GOP sought to soften Trump's edges while vilifying Biden at a convention focused on winning suburban voters
